latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,addressen
23.51924,104.70108,327.59,0.56,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,290.05,5.96,N,"Beng 'e Township, Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.51532,104.70049,324.09,0.56,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.52,2.22,N,"Xishan Town, Xiquan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.46835,104.59603,332.79,0.56,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.36,5.3,N,"Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Baga Township, Yunnan Province"
23.43704,104.43774,302.94,0.38,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.7,0.43,N,"Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Baga Township, Yunnan Province"
23.43304,104.43736,305.69,0.38,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,289.32,0.95,N,"Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Baga Township, Yunnan Province"
23.85388,99.68427,296.39,0.38,0.59,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,284.64,1.12,N,"Gengma Dai Wa Autonomous County, Lincang City, Yunnan Province"
23.7387,100.13966,297.29,0.36,0.57,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,281.96,0.62,N,"Boshang Town, Linxiang District, Lincang City, Yunnan Province"
22.6483,107.60597,307.75,0.41,0.37,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,294.99,1.16,N,"Tuilu Town, Jiangzhou District, Chongzuo City, Guangxi Zhuang Autonomous Region"
23.52819,99.88944,295.29,0.37,0.58,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,285.16,0.24,N,"Zhenzhen, Lincang City, Yunnan Province Shuangjiang Lahu Wa Brown Dai Autonomous County"
23.3148,101.68098,298.09,0.56,0.52,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,287.07,0.62,N,"Yayi Town, Mujianghani Autonomous County, Pu 'er City, Yunnan Province"
23.38094,99.53963,304.54,0.39,0.59,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,285.61,0.46,N,"Sipai Mountain Township, Gengma Dai Wa Autonomous County, Lincang City, Yunnan Province"
22.16969,107.93069,315,0.4,0.37,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,295.83,1.68,N,"Siyang Town, Shangsi County, Fangchenggang City, Guangxi Zhuang Autonomous Region"
23.01945,101.06628,300.56,0.61,0.53,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,287.21,0.92,N,"Ning 'er Town, Ning 'er Hani Yi Autonomous County, Pu 'er City, Yunnan Province"
22.02622,107.04273,301.94,0.42,0.38,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,290.87,0.24,N,"X549 Ningming County, Chongzuo City, Zhaian Township, Guangxi Zhuang Autonomous Region"
20.61067,109.8425,308.06,0.39,0.36,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,296.02,0.94,N,"Beihe Town, Leizhou City, Zhanjiang City, Guangdong Province"
19.23414,108.94447,313.01,0.38,0.36,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,297.7,1.75,N,"Fanghe Town, Changjiang Li Autonomous County, Hainan Province"
19.12444,109.03381,307.15,0.39,0.36,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,295.32,0.78,N,"Qifang Town, Changjiang Li Autonomous County, Hainan Province"
18.37754,109.02327,318.65,0.39,0.36,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,295.24,1.69,N,"Yazhou District, Yazhou District, Sanya City, Hainan Province"
46.69555,87.87729,300.53,0.43,0.38,2023/4/6 3:55,19:55,1,VIIRS NOAA-20,n,2.0NRT,267.83,0.94,N,"Legion 182, Xiangyang Road, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.53321,88.66679,330.43,0.41,0.37,2023/4/6 3:55,19:55,1,VIIRS NOAA-20,n,2.0NRT,269.26,2.58,N,"Dujie Town, Fuyun County, Altai Region, Xinjiang Uygur Autonomous Region"
46.53124,88.65515,307.78,0.41,0.37,2023/4/6 3:55,19:55,1,VIIRS NOAA-20,n,2.0NRT,267.85,1.56,N,"Dujie Town, Fuyun County, Altai Region, Xinjiang Uygur Autonomous Region"
46.52771,88.68185,296.22,0.41,0.37,2023/4/6 3:55,19:55,1,VIIRS NOAA-20,n,2.0NRT,267.2,0.47,N,"Dujie Town, Fuyun County, Altai Region, Xinjiang Uygur Autonomous Region"
43.52525,83.29339,295.89,0.4,0.44,2023/4/6 3:57,19:57,1,VIIRS NOAA-20,n,2.0NRT,279.79,1.62,N,"Xinyuan Town, Xinyuan County, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
43.52987,81.96365,299.58,0.46,0.47,2023/4/6 3:57,19:57,1,VIIRS NOAA-20,n,2.0NRT,279.08,1.09,N,"Seventy-third Regiment of the Corps, Gongliu County, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
40.86071,87.07668,297.33,0.41,0.37,2023/4/6 3:57,19:57,1,VIIRS NOAA-20,n,2.0NRT,268.3,0.88,N,"Tarim Township, Yuli County, Bayingoleng Mongolian Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
39.25671,88.86896,297.15,0.38,0.36,2023/4/6 3:57,19:57,1,VIIRS NOAA-20,n,2.0NRT,264.99,0.41,N,"36th Regiment, Xinjiang Uygur Autonomous Region Bayingoleng Mongolian Autonomous Prefecture Ruoqiang County"
25.13403,98.8802,300.45,0.66,0.73,2023/4/6 4:02,20:02,1,VIIRS NOAA-20,n,2.0NRT,277.3,1.46,N,"Yangliubai Yi Township, Longyang District, Baoshan City, Yunnan Province"
23.61793,99.491,302.85,0.78,0.78,2023/4/6 4:02,20:02,1,VIIRS NOAA-20,n,2.0NRT,281.66,3.77,N,"Gengma Town, Changshulinpo Road, Gengma Dai and Wa Autonomous County, Lincang City, Yunnan Province"
43.52792,83.29183,300.7,0.66,0.73,2023/4/6 5:38,21:38,1,VIIRS NOAA-20,n,2.0NRT,275.26,2.68,N,"Xinyuan Town, Xinyuan County, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
